./opcode/0/351f49ccd591afe44a81d5d1bf4eca30.vir.txt
B A B A  : 0.0006469378276159511
3 14 15 3  : 3.317629885210006e-05
3 14 15 15  : 3.317629885210006e-05
3 3 3 14  : 1.658814942605003e-05
15 14 3 3  : 1.658814942605003e-05
3 14 3 3  : 1.658814942605003e-05
14 2 F 10  : 1.658814942605003e-05
33 2 8 29  : 1.658814942605003e-05
8 17 2 1  : 1.658814942605003e-05
E 4 2 5  : 4.976444827815009e-05
3 8 23 2  : 3.317629885210006e-05
4 E B 2  : 3.317629885210006e-05
2B A E 5  : 1.658814942605003e-05
39 8 29 2  : 6.635259770420012e-05
E B 2 B  : 1.658814942605003e-05
4 2 3 F  : 1.658814942605003e-05
F F A 21  : 1.658814942605003e-05
21 15 21 15  : 1.658814942605003e-05
21 D0 1B 9  : 1.658814942605003e-05
2 21 10 8  : 1.658814942605003e-05
7 2 CF 10  : 1.658814942605003e-05
4 39 12 8  : 1.658814942605003e-05
38 8 1D 1B  : 1.658814942605003e-05
38 2 CF 8  : 1.658814942605003e-05
7 2 CF 19  : 1.658814942605003e-05
2 2B A 2  : 1.658814942605003e-05
15 D0 1B 7  : 1.658814942605003e-05
CF D1 D0 1B  : 1.658814942605003e-05
7 2 2 B0  : 1.658814942605003e-05
D0 1B 7 CF  : 1.658814942605003e-05
A 2 2B 1B  : 1.658814942605003e-05
7 12 A 10  : 1.658814942605003e-05
4 4 2 B0  : 1.658814942605003e-05
2 21 4 CF  : 1.658814942605003e-05
D1 2 2 8  : 1.658814942605003e-05
32 12 2 2  : 4.976444827815009e-05
39 21 4 10  : 1.658814942605003e-05
4 2 8 17  : 8.294074713025015e-05
2 39 1B 38  : 1.658814942605003e-05
2 CF A 12  : 1.658814942605003e-05
8 7 2 21  : 9.952889655630017e-05
2 36 2 15  : 1.658814942605003e-05
4 CF 21 7  : 1.658814942605003e-05
7 CF 2 A  : 1.658814942605003e-05
1B 7 2 6  : 1.658814942605003e-05
7 CF CE 2  : 1.658814942605003e-05
CF 21 7 15  : 1.658814942605003e-05
9 4 CF 21  : 1.658814942605003e-05
9 10 12 2  : 1.658814942605003e-05
B E B 2  : 1.658814942605003e-05
7 CF A 4  : 1.658814942605003e-05
A 4 F F  : 3.317629885210006e-05
15 D1 10 1  : 1.658814942605003e-05
2B F 10 14  : 1.658814942605003e-05
15 15 15 3  : 1.658814942605003e-05
15 15 14 3  : 1.658814942605003e-05
14 3 14 3  : 1.658814942605003e-05
14 15 3 3  : 1.658814942605003e-05
14 15 15 3  : 1.658814942605003e-05
14 3 3 3  : 1.658814942605003e-05
14 3 3 14  : 1.658814942605003e-05
8 7 4 A  : 1.658814942605003e-05
14 7 8 9  : 1.658814942605003e-05
8 7 15 12  : 1.658814942605003e-05
2 A 53 3  : 1.658814942605003e-05
C 34 15 2  : 1.658814942605003e-05
2 3 85 1  : 1.658814942605003e-05
2 4 F 89  : 1.658814942605003e-05
2 53 8C 5C  : 6.635259770420012e-05
5B 6 7 D2  : 1.658814942605003e-05
15 D3 E 2  : 1.658814942605003e-05
5B 2 2 35  : 1.658814942605003e-05
14 B B0 21  : 1.658814942605003e-05
9 12 CF 2  : 1.658814942605003e-05
B 3A 12 A  : 1.658814942605003e-05
23 8 17 2  : 1.658814942605003e-05
21 28 15 8  : 1.658814942605003e-05
37 A 2 15  : 1.658814942605003e-05
A 2 2 21  : 0.00013270519540840023
28 8 7 2  : 1.658814942605003e-05
10 12 A 2  : 1.658814942605003e-05
2 2 1B 7  : 1.658814942605003e-05
1B 3A 19 19  : 3.317629885210006e-05
1A 12 2 1B  : 1.658814942605003e-05
33 12 8 1D  : 1.658814942605003e-05
2 15 3 1A  : 1.658814942605003e-05
23 21 B 3C  : 1.658814942605003e-05
2 2 9D 2  : 3.317629885210006e-05
2 3 7 2  : 1.658814942605003e-05
D2 D3 E 5B  : 1.658814942605003e-05
1B 9 2 2  : 1.658814942605003e-05
2 35 9 2  : 1.658814942605003e-05
14 9 21 9  : 1.658814942605003e-05
A 2 B CF  : 1.658814942605003e-05
B CF 2 14  : 1.658814942605003e-05
B CF 21 9  : 1.658814942605003e-05
2 E 3 2  : 3.317629885210006e-05
21 8 7 2  : 6.635259770420012e-05
35 A 12 12  : 1.658814942605003e-05
2 2 4F 14A  : 1.658814942605003e-05
50 5D 4 2  : 1.658814942605003e-05
15 2 4 12  : 1.658814942605003e-05
4 19 8 7  : 1.658814942605003e-05
15 1 4 F  : 4.976444827815009e-05
B 4 8 9  : 1.658814942605003e-05
8 9 84 8  : 1.658814942605003e-05
7 5A A 55  : 1.658814942605003e-05
5C 6 9 2  : 1.658814942605003e-05
A 55 12 14A  : 1.658814942605003e-05
50 5B A D0  : 1.658814942605003e-05
21 10 12 12  : 1.658814942605003e-05
D0 3 B 23  : 1.658814942605003e-05
148 2 147 15  : 1.658814942605003e-05
A 21 10 12  : 1.658814942605003e-05
8 9 15 2  : 4.976444827815009e-05
3 B 23 15  : 1.658814942605003e-05
C B 8 17  : 1.658814942605003e-05
8 9 19 10  : 1.658814942605003e-05
B 1 2 1  : 4.976444827815009e-05
1 1 E E  : 6.635259770420012e-05
12 4 2 E  : 3.317629885210006e-05
2 4 F 2  : 0.0003151748390949506
F 10 1 B  : 0.00029858668966890054
12 4 6 9  : 3.317629885210006e-05
12 4 53 B  : 3.317629885210006e-05
2 12 4 F  : 6.635259770420012e-05
4 2 12 4  : 8.294074713025015e-05
6 7 53 55  : 1.658814942605003e-05
5B B F F  : 1.658814942605003e-05
7 53 55 5B  : 3.317629885210006e-05
1 2 1 12  : 9.952889655630017e-05
2 53 8E 3  : 1.658814942605003e-05
5A 5B F F  : 1.658814942605003e-05
1A 36 19 A  : 1.658814942605003e-05
36 B 2 2  : 1.658814942605003e-05
2 B 1 2  : 0.0005805852299117511
2 8 23 8  : 1.658814942605003e-05
23 8 23 8  : 1.658814942605003e-05
23 5 C 5  : 1.658814942605003e-05
C B 5 C  : 1.658814942605003e-05
B 5 B 2  : 4.976444827815009e-05
9D CC 2 55  : 1.658814942605003e-05
5B 2 5 F  : 1.658814942605003e-05
2 E 1 1  : 0.0003317629885210006
E 2 4 1  : 0.00024882224139075043
2 5 2 4  : 0.0003649392873731007
2 1 2 5  : 9.952889655630017e-05
1 1 2 5  : 0.00021564594253865039
14 6 9 5  : 1.658814942605003e-05
2 2 12 36  : 1.658814942605003e-05
12 36 6 7  : 1.658814942605003e-05
2 2 5 4  : 0.00011611704598235021
14 E E 8  : 1.658814942605003e-05
17 8 37 8  : 3.317629885210006e-05
17 5 8 37  : 1.658814942605003e-05
5 21 6 29  : 1.658814942605003e-05
2 B 15 21  : 3.317629885210006e-05
9 5 21 2  : 1.658814942605003e-05
2 3B 49 C  : 4.976444827815009e-05
2 6 3A B  : 3.317629885210006e-05
34 B 3 2  : 1.658814942605003e-05
2 3B 49 B  : 1.658814942605003e-05
5 B 3 2  : 3.317629885210006e-05
9D 2 55 5B  : 1.658814942605003e-05
2 5 F F  : 0.00011611704598235021
2 2 1 1  : 0.0007298785747462014
38 2 2 2  : 0.00013270519540840023
12 A 2 2  : 0.0008791719195806516
3B 49 15 2  : 1.658814942605003e-05
21 2 8 1D  : 1.658814942605003e-05
3 B 8 33  : 1.658814942605003e-05
E 1 E 2  : 0.0003317629885210006
1F 4 8 9  : 3.317629885210006e-05
21 B C B  : 1.658814942605003e-05
E 1 E 5  : 1.658814942605003e-05
2 4 5 B  : 4.976444827815009e-05
B B E 1  : 1.658814942605003e-05
E 5 2 4  : 1.658814942605003e-05
8 9 21 B  : 1.658814942605003e-05
B 2 4 2  : 0.00021564594253865039
5 E E 2  : 1.658814942605003e-05
5 5 2 5  : 1.658814942605003e-05
8 17 5 3  : 1.658814942605003e-05
15 A 2 2  : 3.317629885210006e-05
2 2 5 15  : 3.317629885210006e-05
2 1 1 E  : 0.0003151748390949506
3B 49 2 15  : 1.658814942605003e-05
B 1 4 5  : 1.658814942605003e-05
B 10 1 2  : 1.658814942605003e-05
2 1 1 2  : 0.0014763452989184527
2 2 2 E  : 0.001111406011545352
2 A 15 2  : 8.294074713025015e-05
5 2 8 7  : 9.952889655630017e-05
2 3 15 2  : 4.976444827815009e-05
9 2 2 1  : 0.00011611704598235021
E 2 B 4  : 4.976444827815009e-05
2 5 2 2  : 0.0005805852299117511
5 2 2 5  : 6.635259770420012e-05
4 1 E 1  : 0.00021564594253865039
6 7 2 E  : 0.00011611704598235021
2 4 21 9  : 6.635259770420012e-05
2 3 7 3  : 0.00019905779311260035
4 A 8 9  : 0.0001658814942605003
E B 21 E  : 1.658814942605003e-05
4 E 4 10  : 0.0003981155862252007
2 2 5 2  : 0.0007132904253201513
8 38 E 2  : 1.658814942605003e-05
1 1 4 1  : 9.952889655630017e-05
E 2 4 21  : 3.317629885210006e-05
7 3 2 1  : 0.00014929334483445027
2 21 2 2  : 0.0003649392873731007
1 1 1 12  : 0.0007464667241722513
8 33 2 15  : 1.658814942605003e-05
5 5 2A 23  : 6.635259770420012e-05
5 2 B 3  : 6.635259770420012e-05
23 3 2 B  : 1.658814942605003e-05
3 23 8 9  : 1.658814942605003e-05
5 B 8 37  : 3.317629885210006e-05
5 A 1 4  : 1.658814942605003e-05
F 1 4 F  : 6.635259770420012e-05
8 38 2 1  : 1.658814942605003e-05
5 2 12 36  : 1.658814942605003e-05
A 2 1 5  : 4.976444827815009e-05
2 4 F A  : 0.0001658814942605003
1 4 F 1  : 3.317629885210006e-05
4 F 2 1  : 0.00024882224139075043
1 E 2 4  : 0.0011943467586756022
F 2 4 F  : 1.658814942605003e-05
A 1 4 F  : 0.00026541039081680047
4 F 2 4  : 0.00013270519540840023
F A 1 4  : 9.952889655630017e-05
2 21 3 17  : 1.658814942605003e-05
7 A 2 1  : 3.317629885210006e-05
5 2 4 F  : 0.00011611704598235021
2 1 5 2  : 0.00013270519540840023
4 F A 1  : 0.0001658814942605003
3 17 7 21  : 0.00023223409196470042
7 21 7 A  : 0.00038152743679915066
1 5 2 4  : 0.00011611704598235021
F A 2 1  : 4.976444827815009e-05
A 2 1 2  : 0.00019905779311260035
1 1 4 5  : 1.658814942605003e-05
4 F 2 2  : 0.00023223409196470042
A 5 5 2A  : 4.976444827815009e-05
A 5 8 38  : 1.658814942605003e-05
7 3 7 3  : 0.00026541039081680047
7 3 7 A  : 0.00021564594253865039
A 8 9 2  : 0.0003649392873731007
12 2 15 8  : 3.317629885210006e-05
9 5 2 8  : 1.658814942605003e-05
A 8 32 3  : 1.658814942605003e-05
F 8 9 2  : 6.635259770420012e-05
4 F 1 4  : 1.658814942605003e-05
F 8 29 2  : 3.317629885210006e-05
6 9 8 17  : 1.658814942605003e-05
B 2 1 2  : 1.658814942605003e-05
2 4 F B  : 4.976444827815009e-05
8 17 B 2  : 1.658814942605003e-05
F B 2 A  : 1.658814942605003e-05
6 9 8 23  : 1.658814942605003e-05
4 5 2 4  : 0.0003151748390949506
F B A 2  : 1.658814942605003e-05
9 1 4 F  : 0.00011611704598235021
1 4 5 2  : 3.317629885210006e-05
4 F B A  : 1.658814942605003e-05
4 F 8 9  : 4.976444827815009e-05
F A 2 A  : 1.658814942605003e-05
2 5 5 2A  : 6.635259770420012e-05
A 15 2 8  : 1.658814942605003e-05
7 2 5 8  : 6.635259770420012e-05
3 2 4 F  : 4.976444827815009e-05
2 8 7 15  : 4.976444827815009e-05
A 2 1 E  : 4.976444827815009e-05
8 9 2 21  : 3.317629885210006e-05
B 1 1 2  : 0.00034835113794705065
2 12 2 12  : 0.0005805852299117511
15 2 4 8  : 6.635259770420012e-05
38 8 7 2  : 4.976444827815009e-05
2 12 A 2  : 4.976444827815009e-05
B E 5 3  : 1.658814942605003e-05
B 2 15 2  : 3.317629885210006e-05
4 8 38 5  : 1.658814942605003e-05
B 3 23 8  : 6.635259770420012e-05
17 2 8 29  : 1.658814942605003e-05
2 2 2 3  : 0.0006635259770420012
2 2 2 5  : 0.0006303496781899011
1 1 4 3  : 0.00014929334483445027
6 9 2 6  : 0.00021564594253865039
B 2 12 F  : 1.658814942605003e-05
A 5 F F  : 0.00018246964368655034
8 1D 2 5  : 1.658814942605003e-05
A 5 14 3  : 1.658814942605003e-05
7 21 7 3  : 0.00011611704598235021
29 12 2 F  : 1.658814942605003e-05
23 2 2 4  : 9.952889655630017e-05
4 8 1D 2  : 4.976444827815009e-05
4 F 4 6  : 1.658814942605003e-05
9 8 38 4  : 1.658814942605003e-05
5 2 2 3B  : 1.658814942605003e-05
12 3 B 2  : 1.658814942605003e-05
B 2 8 29  : 8.294074713025015e-05
2 19 A 2  : 1.658814942605003e-05
21 2 2 B  : 1.658814942605003e-05
4 2 12 2  : 0.0004478800345033508
2 4 E 1  : 0.0003981155862252007
4 2 E 4  : 0.00038152743679915066
29 2 2 E  : 4.976444827815009e-05
1 E 2 2  : 0.0007962311724504014
5 2 4 6  : 0.00014929334483445027
7 E 1 E  : 9.952889655630017e-05
7 2 5 2  : 8.294074713025015e-05
4 6 7 E  : 0.00043129188507730077
4 6 7 5  : 9.952889655630017e-05
7 A 5 5  : 1.658814942605003e-05
2 5 2 5  : 0.00019905779311260035
2 A 5 5  : 3.317629885210006e-05
2 8 29 1  : 4.976444827815009e-05
5 4 F 2  : 3.317629885210006e-05
A 8 37 4  : 1.658814942605003e-05
5 5 3 2  : 1.658814942605003e-05
1 2 3B 49  : 4.976444827815009e-05
F C B 8  : 1.658814942605003e-05
32 5 8 29  : 1.658814942605003e-05
B A 4 2  : 1.658814942605003e-05
8 9 5 2  : 4.976444827815009e-05
5 2 A 5  : 1.658814942605003e-05
7 2 5 B  : 1.658814942605003e-05
3 23 2 2  : 0.00014929334483445027
4 A A 15  : 1.658814942605003e-05
2 4 8 1D  : 0.00018246964368655034
8 1D E 1  : 3.317629885210006e-05
2 1 5 5  : 1.658814942605003e-05
2 4 2 12  : 0.0013768164023621524
12 1B 2 2  : 1.658814942605003e-05
6 7 12 A  : 0.00019905779311260035
2 6 1D 2  : 0.00014929334483445027
4 6 7 6  : 0.00021564594253865039
33 2 2 2  : 0.00019905779311260035
7 12 A 2  : 0.000547408931059651
6 1D 8 7  : 3.317629885210006e-05
8 37 8 9  : 3.317629885210006e-05
4 5 1 2  : 0.00013270519540840023
1 5 5 5  : 1.658814942605003e-05
4 2 2 B  : 0.00024882224139075043
10 1 B 2  : 0.00024882224139075043
9 2 2 E  : 1.658814942605003e-05
2 12 4 53  : 1.658814942605003e-05
B F 10 1  : 0.00023223409196470042
8 4B A 12  : 1.658814942605003e-05
4B A 12 F  : 1.658814942605003e-05
4 53 B F  : 1.658814942605003e-05
2 8 33 2  : 0.0005308207816336009
4 12 6 7  : 1.658814942605003e-05
A 53 8C 5C  : 3.317629885210006e-05
8D 17 53 94  : 1.658814942605003e-05
55 5B A 53  : 4.976444827815009e-05
8A 55 5B 2  : 1.658814942605003e-05
1 1 E 1  : 0.00038152743679915066
4 A 21 6  : 1.658814942605003e-05
29 5 3 17  : 1.658814942605003e-05
3 7 2 2  : 1.658814942605003e-05
1F 4 B F  : 1.658814942605003e-05
1 4 6 29  : 3.317629885210006e-05
2 21 E 2  : 1.658814942605003e-05
29 5 A 2  : 1.658814942605003e-05
4 8 9 2  : 0.0007796430230243514
2 21 E 21  : 1.658814942605003e-05
E 21 4 F  : 1.658814942605003e-05
2 2 4 15  : 0.0007962311724504014
B B 8 9  : 4.976444827815009e-05
2 3B 49 2  : 0.0001658814942605003
2 2 21 2  : 0.0003151748390949506
2 4 1 1  : 0.0012441112069537523
E 1 2 2  : 0.0009123482184327516
21 2 B 4  : 3.317629885210006e-05
F 2 2 4  : 4.976444827815009e-05
15 B B 8  : 3.317629885210006e-05
2 4 10 A  : 0.0018744608851436534
A F F F  : 0.001675403092031053
2 1 1 12  : 9.952889655630017e-05
2 A 8 7  : 0.00021564594253865039
15 8 9 E  : 3.317629885210006e-05
A 8 7 15  : 1.658814942605003e-05
8 9 E 2  : 0.00029858668966890054
3 23 1 1  : 3.317629885210006e-05
4 1 1 4  : 0.0003151748390949506
21 9 1 1  : 9.952889655630017e-05
4 B 3 17  : 1.658814942605003e-05
2 3 7 B  : 1.658814942605003e-05
3 17 12 A  : 1.658814942605003e-05
2 6 7 A  : 4.976444827815009e-05
5 3 7 3  : 8.294074713025015e-05
7 E 5 4  : 3.317629885210006e-05
2 4 8 29  : 0.0002819985402428505
2 4 B A  : 1.658814942605003e-05
4 15 A 2  : 1.658814942605003e-05
E 2 4 6  : 0.00021564594253865039
9 2 2 4  : 0.0018910490345697033
B A 2 E  : 1.658814942605003e-05
A 5 3 7  : 1.658814942605003e-05
3 9 2 2  : 0.00011611704598235021
4 A E 5  : 3.317629885210006e-05
29 12 F F  : 1.658814942605003e-05
7 3 10 1  : 1.658814942605003e-05
4 8 9 1  : 0.00011611704598235021
4 6 9 1  : 0.00013270519540840023
A 3 2 E  : 1.658814942605003e-05
2 4 2 15  : 0.00014929334483445027
1 4 E 2  : 0.00013270519540840023
4 E 2 2  : 0.0008294074713025015
2 2 E 1  : 0.00046446818392940084
4 2 4 F  : 0.00046446818392940084
2 4 4 E  : 6.635259770420012e-05
1 E 1 E  : 0.00034835113794705065
4 A 1 E  : 0.00011611704598235021
1 2 2 1  : 0.0009123482184327516
1 1 4 B  : 3.317629885210006e-05
6 7 B 4  : 0.0006137615287638511
7 4 F B  : 0.0007132904253201513
1 1 1 6  : 0.0003151748390949506
7 B 4 2  : 0.0006801141264680512
10 A A 2  : 0.0013436401035100524
6 7 4 F  : 0.0004478800345033508
B 2 F F  : 0.0006801141264680512
4 F B 2  : 0.0006967022758941013
2 E 4 12  : 1.658814942605003e-05
1 1 6 7  : 0.0006801141264680512
B 12 4 2  : 3.317629885210006e-05
A 15 8 38  : 1.658814942605003e-05
8 9 8 38  : 1.658814942605003e-05
A 2 2 1  : 8.294074713025015e-05
2 2 21 7  : 4.976444827815009e-05
21 7 21 3  : 4.976444827815009e-05
17 A 2 A  : 4.976444827815009e-05
2 A 5 E  : 1.658814942605003e-05
2 A 4 2  : 1.658814942605003e-05
1 2 A F  : 1.658814942605003e-05
E 2 4 A  : 0.00026541039081680047
2 12 F F  : 0.0006967022758941013
2 2 4 4  : 0.0012275230575277021
10 2 8 38  : 3.317629885210006e-05
10 2 10 2  : 0.00019905779311260035
2 2 4 5  : 0.0007630548735983013
2 2 E E  : 0.00024882224139075043
2 F F 2  : 0.00019905779311260035
B 1 12 2  : 0.0003317629885210006
17 7 21 3  : 1.658814942605003e-05
23 E 2 2  : 4.976444827815009e-05
2 F 10 4  : 3.317629885210006e-05
2 4 10 2  : 0.00014929334483445027
2 2 10 8  : 1.658814942605003e-05
8 7 2 2  : 0.0035830402760268065
12 2 10 B  : 1.658814942605003e-05
9 2 14 2  : 1.658814942605003e-05
E 2 4 B  : 8.294074713025015e-05
9 8 29 12  : 1.658814942605003e-05
2 B 1 12  : 0.00023223409196470042
4 E 1 2  : 0.00029858668966890054
4 1 4 2  : 0.0007962311724504014
4 1 4 6  : 0.00029858668966890054
A 12 F F  : 0.0005308207816336009
10 1 4 10  : 1.658814942605003e-05
6 9 5 5  : 3.317629885210006e-05
2A 23 2 A  : 1.658814942605003e-05
2 21 A 21  : 1.658814942605003e-05
6 1D 5 5  : 1.658814942605003e-05
2A 17 2 3  : 1.658814942605003e-05
14 3A 21 1B  : 1.658814942605003e-05
15 6 9 2  : 6.635259770420012e-05
23 2 2 F  : 1.658814942605003e-05
10 12 8 7  : 3.317629885210006e-05
6 38 2 A  : 3.317629885210006e-05
2 8 4B 6  : 1.658814942605003e-05
2 12 8 1D  : 1.658814942605003e-05
A 15 15 8  : 1.658814942605003e-05
33 2 F F  : 3.317629885210006e-05
A 15 5 5  : 1.658814942605003e-05
2A 23 2 2  : 1.658814942605003e-05
8 33 8 1D  : 1.658814942605003e-05
8 9 8 33  : 3.317629885210006e-05
2 12 2 6  : 0.00023223409196470042
38 2 A 2  : 4.976444827815009e-05
8 4B 6 9  : 3.317629885210006e-05
1 E 2 21  : 1.658814942605003e-05
29 2 A 2  : 9.952889655630017e-05
8 D6 6 7  : 1.658814942605003e-05
12 2 A 15  : 1.658814942605003e-05
A 2 2 F  : 0.00014929334483445027
3 2 2 8  : 0.00011611704598235021
7 1 E 2  : 3.317629885210006e-05
3 2 8 33  : 3.317629885210006e-05
3 F 10 2  : 1.658814942605003e-05
F 10 1 4  : 3.317629885210006e-05
E 8 7 5  : 1.658814942605003e-05
5 2A 23 2  : 6.635259770420012e-05
4 B 21 4  : 1.658814942605003e-05
6 29 2 6  : 1.658814942605003e-05
D7 A 12 6  : 1.658814942605003e-05
7 8 1E A  : 1.658814942605003e-05
12 6 7 2  : 6.635259770420012e-05
2 4 6 1E  : 3.317629885210006e-05
2 4 2 8  : 0.0015924623449008028
1D 2 4 5  : 1.658814942605003e-05
23 15 2 4  : 1.658814942605003e-05
5 2 A 2  : 6.635259770420012e-05
2 4 B 15  : 4.976444827815009e-05
8 33 A 2  : 1.658814942605003e-05
1 1 1 B  : 0.001011877114989052
7 8 7 6  : 4.976444827815009e-05
2 A 2 3  : 6.635259770420012e-05
15 15 2 2  : 1.658814942605003e-05
7 2 15 2  : 8.294074713025015e-05
9 2 F F  : 0.00029858668966890054
4 3 17 7  : 3.317629885210006e-05
A 15 15 2  : 1.658814942605003e-05
4 12 A 5  : 1.658814942605003e-05
5 3 17 15  : 1.658814942605003e-05
2 5 5 58  : 1.658814942605003e-05
15 21 9 B  : 3.317629885210006e-05
8 33 5 1B  : 1.658814942605003e-05
14 5 2 5  : 1.658814942605003e-05
35 2 1 2  : 1.658814942605003e-05
2 2 2B F  : 3.317629885210006e-05
8 29 8 9  : 4.976444827815009e-05
6 27 2 1  : 1.658814942605003e-05
4 6 27 2  : 4.976444827815009e-05
21 9 1 12  : 1.658814942605003e-05
4 4 8 7  : 6.635259770420012e-05
4 4 2 E  : 3.317629885210006e-05
4 2 E 1  : 0.00023223409196470042
2 12 4 2  : 0.0003151748390949506
2 2 4 E  : 0.0014099927012142526
E 4 E 4  : 0.0004478800345033508
4 6 9 E  : 0.0001658814942605003
9 E 1 2  : 9.952889655630017e-05
4 2 12 F  : 0.00024882224139075043
E 2 4 10  : 0.0006137615287638511
A A F 2  : 0.0003317629885210006
1 1 2 6  : 0.00029858668966890054
7 E 2 4  : 0.00029858668966890054
4 2 4 A  : 0.00011611704598235021
1 2 21 2  : 6.635259770420012e-05
E 1 2 B  : 3.317629885210006e-05
4 E 2 4  : 0.0012772875058058523
7 2 A 2  : 0.00026541039081680047
1D 15 12 E  : 4.976444827815009e-05
2 A 2 8  : 0.00023223409196470042
12 2 5 6  : 3.317629885210006e-05
7 2 B B  : 9.952889655630017e-05
2 35 1B 5  : 6.635259770420012e-05
5 12 2 8  : 4.976444827815009e-05
5 12 2 B  : 6.635259770420012e-05
A 5 12 12  : 1.658814942605003e-05
12 5 2 2  : 3.317629885210006e-05
E 2 E 8  : 1.658814942605003e-05
9 E 2 2  : 0.00018246964368655034
5 2 2 E  : 1.658814942605003e-05
2 15 21 9  : 8.294074713025015e-05
12 2 B F  : 3.317629885210006e-05
A 4 4 10  : 1.658814942605003e-05
2 2 A 4  : 4.976444827815009e-05
6 9 2 F  : 6.635259770420012e-05
10 1 1 4  : 0.00041470373565125074
10 2 1F 18  : 1.658814942605003e-05
15 10 2 1F  : 1.658814942605003e-05
18 21 10 1F  : 1.658814942605003e-05
2 10 1F 18  : 1.658814942605003e-05
9 15 8 9  : 4.976444827815009e-05
5 14 2 4  : 3.317629885210006e-05
8 29 2 4  : 0.00018246964368655034
12 14 F F  : 1.658814942605003e-05
2 5 2 A  : 4.976444827815009e-05
9 6 9 2  : 9.952889655630017e-05
2 2 5 E  : 1.658814942605003e-05
2 6 7 E  : 0.00019905779311260035
7 4 2 A  : 9.952889655630017e-05
1 6 7 B  : 0.0006635259770420012
4 2 2 12  : 0.0009289363678588017
F B 2 F  : 0.0006967022758941013
4 2 14 2  : 0.00041470373565125074
4 10 2 1  : 1.658814942605003e-05
B 2 2 4  : 0.00043129188507730077
56 6 7 E  : 1.658814942605003e-05
21 8 1E 15  : 1.658814942605003e-05
2 4 21 8  : 6.635259770420012e-05
9 12 2 E  : 3.317629885210006e-05
15 2 8 56  : 1.658814942605003e-05
4 8 7 6  : 8.294074713025015e-05
9 2 4 A  : 0.00013270519540840023
E 4 2 8  : 3.317629885210006e-05
9 2 4 1  : 0.00011611704598235021
4 2 4 E  : 8.294074713025015e-05
4 6 29 F  : 1.658814942605003e-05
2 4 2 21  : 0.0009952889655630017
2 4 4 8  : 0.00011611704598235021
7 E 4 2  : 6.635259770420012e-05
A 6 38 2  : 1.658814942605003e-05
2 3B 49 6  : 8.294074713025015e-05
9 2 4 F  : 0.00011611704598235021
F 10 2 12  : 4.976444827815009e-05
2 2 4 10  : 0.0007132904253201513
6 7 E 4  : 4.976444827815009e-05
6 9 12 A  : 0.0004810563333554509
2 61 12 1  : 3.317629885210006e-05
2 1 11 50  : 3.317629885210006e-05
10 A A 12  : 0.0004810563333554509
15 9 2 4  : 6.635259770420012e-05
F 2 1 10  : 0.00023223409196470042
A A F 10  : 0.00023223409196470042
A 1 2 8  : 1.658814942605003e-05
7 2 A 5  : 1.658814942605003e-05
1 2 2 F  : 8.294074713025015e-05
1 2 8 7  : 0.0006967022758941013
2 A E 2  : 0.00018246964368655034
14 2 12 F  : 3.317629885210006e-05
1 1 12 1  : 9.952889655630017e-05
1 1 2 8  : 0.000563997080485701
7 2 A E  : 8.294074713025015e-05
4 14 2 12  : 1.658814942605003e-05
2 4 14 2  : 0.00013270519540840023
2 2 4 14  : 0.00023223409196470042
2 E 4 14  : 1.658814942605003e-05
2 8 145 1A  : 3.317629885210006e-05
6 7 12 2  : 0.00024882224139075043
A 1 1 E  : 0.00011611704598235021
12 12 F F  : 8.294074713025015e-05
12 2 12 1  : 0.00014929334483445027
7 2 A 1  : 4.976444827815009e-05
1 E 12 4  : 1.658814942605003e-05
2 6 7 12  : 0.00029858668966890054
2 A 8 1A  : 1.658814942605003e-05
15 E 12 4  : 3.317629885210006e-05
2 15 12 F  : 9.952889655630017e-05
10 B 2 2  : 1.658814942605003e-05
4 4 12 F  : 0.00034835113794705065
2 1 12 1  : 0.00014929334483445027
2 4 4 12  : 0.00018246964368655034
1 1 21 9  : 0.0001658814942605003
8 38 7 8  : 3.317629885210006e-05
38 7 3 7  : 8.294074713025015e-05
3 7 A 3  : 4.976444827815009e-05
A 4 A E  : 1.658814942605003e-05
2 4 4 A  : 0.00018246964368655034
4 4 A E  : 3.317629885210006e-05
7 4 10 1  : 3.317629885210006e-05
F F 10 4  : 8.294074713025015e-05
A 4 2 4  : 1.658814942605003e-05
2 4 A 4  : 9.952889655630017e-05
48 21 6 7  : 1.658814942605003e-05
6 33 2 F  : 1.658814942605003e-05
38 6 9 12  : 1.658814942605003e-05
2 1 21 4  : 1.658814942605003e-05
F 2 2 F  : 3.317629885210006e-05
5 2 14 8  : 4.976444827815009e-05
21 6 1D 15  : 0.0009952889655630017
12 E 2 2  : 0.00014929334483445027
2 B 1 E  : 6.635259770420012e-05
4 E 1 E  : 0.0001658814942605003
15 2 2 15  : 1.658814942605003e-05
E E 2 2  : 6.635259770420012e-05
2 1 4 4  : 0.00023223409196470042
1 2 5 8  : 4.976444827815009e-05
23 1 4 4  : 1.658814942605003e-05
E 4 A 8  : 3.317629885210006e-05
2 4 A 1  : 0.00026541039081680047
4 1 4 F  : 0.0003317629885210006
9 2 10 4  : 1.658814942605003e-05
10 1 4 F  : 8.294074713025015e-05
2 8 48 21  : 1.658814942605003e-05
6 7 6 33  : 1.658814942605003e-05
2 8 38 6  : 1.658814942605003e-05
21 4 F 2  : 1.658814942605003e-05
